1669950000000,1271.90000000,1274.37000000,1271.12000000,1274.37000000,812.15270000,1669950899999,1033605.78186700,2019,402.85310000,512729.19766500,0
1669950900000,1274.37000000,1274.40000000,1272.58000000,1272.82000000,854.94490000,1669951799999,1088897.63165100,1641,385.80010000,491350.16111900,0
1669951800000,1272.82000000,1273.96000000,1272.00000000,1273.96000000,598.13620000,1669952699999,761407.69408600,1452,262.88180000,334627.87275400,0
1669952700000,1273.96000000,1275.00000000,1271.00000000,1271.86000000,823.23220000,1669953599999,1047319.24358000,1685,446.10780000,567514.54142900,0
1669953600000,1271.85000000,1271.85000000,1268.18000000,1268.45000000,1278.85110000,1669954499999,1624009.74624100,2705,414.79430000,526832.34777900,0
1669954500000,1268.46000000,1273.68000000,1268.46000000,1273.20000000,1186.13970000,1669955399999,1507830.88181900,2129,668.55930000,850014.37094400,0
1669955400000,1273.19000000,1274.30000000,1271.92000000,1272.09000000,1164.96220000,1669956299999,1483244.88830700,1745,602.72690000,767509.16125500,0
1669956300000,1272.10000000,1273.97000000,1272.01000000,1272.61000000,477.60300000,1669957199999,607817.28288600,988,280.76770000,357321.98161000,0
1669957200000,1272.61000000,1274.55000000,1272.21000000,1274.34000000,558.36610000,1669958099999,711144.93955000,1147,398.08420000,507021.84606100,0
1669958100000,1274.35000000,1275.45000000,1273.34000000,1273.82000000,815.73780000,1669958999999,1039472.99540200,1383,574.00750000,731447.44524900,0
1669959000000,1273.82000000,1273.82000000,1271.49000000,1272.00000000,814.96640000,1669959899999,1036908.22021100,1288,287.19710000,365389.06454900,0
1669959900000,1272.00000000,1274.12000000,1271.49000000,1273.24000000,891.79690000,1669960799999,1135352.84975600,1269,600.90290000,765023.89863000,0
1669960800000,1273.31000000,1273.80000000,1272.85000000,1273.18000000,582.13320000,1669961699999,741191.11331500,1081,330.64920000,420977.74208600,0
1669961700000,1273.18000000,1276.41000000,1272.86000000,1275.57000000,997.98960000,1669962599999,1272037.46283300,1553,676.77820000,862845.44529000,0
1669962600000,1275.57000000,1277.10000000,1273.00000000,1273.07000000,1162.20310000,1669963499999,1481950.41260500,1487,340.82780000,434625.88277900,0
1669963500000,1273.07000000,1273.44000000,1271.09000000,1271.54000000,452.12430000,1669964399999,575226.03516800,1169,217.24750000,276421.79952100,0
