DATE_TEMPS,ID_SIT_CRS,ID_TEMPS,NOM_SYMBOL,VALEUR_COURS,IND_STOCH_RSI,IND_RSI,IND_TRIX,DEC_ACHAT,DEC_VENTE,wallet,resultat,resultat%,tradeIs
2020-02-18 19:59:59,18601,1582052399999,ETHUSDT,280.58,0.9967167982791235,63.85401459854021,-0.003837636856584059,0.0,1.0,4781.043742761641,281.4159120407676,6.254204183719847,Good
2020-02-21 10:59:59,18659,1582279199999,ETHUSDT,260.68,0.7701618028327286,61.65338645418323,0.1965519674079763,0.0,1.0,4489.334639415333,-288.3623727263739,-6.035593550481533,Bad
2020-02-23 06:59:59,18703,1582437599999,ETHUSDT,268.76,1.0,73.81974248927024,0.090139453852524,0.0,1.0,4593.286546040002,107.09444087225984,2.3872014029202138,Good
2020-02-25 12:59:59,18757,1582631999999,ETHUSDT,262.51,1.0,50.984455958549205,-0.03148678770656943,0.0,1.0,4489.713057620598,-100.35818783717514,-2.1864189567098125,Bad
2020-02-26 22:59:59,18791,1582754399999,ETHUSDT,223.76,0.5289470481202502,35.98971722365039,-0.04514837348495104,0.0,1.0,3841.517214492887,-645.053043987376,-14.377419873635834,Bad
2020-02-27 17:59:59,18810,1582822799999,ETHUSDT,236.5,1.0,80.42659974905897,0.39381018246274513,0.0,1.0,4053.6497031056315,214.82155066289033,5.596018944640546,Good
2020-02-28 22:59:59,18839,1582927199999,ETHUSDT,225.78,0.9586882607528178,53.10037684138403,-0.013572288665126511,0.0,1.0,4080.690057549761,29.877909236304276,0.7375782470866676,Good
2020-03-01 09:59:59,18874,1583053199999,ETHUSDT,219.71,0.4727367626368624,36.62486938349001,-0.017073194112201165,0.0,1.0,4121.880466300899,44.04689179142224,1.0801542286266619,Good
2020-03-05 00:59:59,18960,1583366399999,ETHUSDT,224.26,1.0,41.78033022254121,-0.028703982328069443,0.0,1.0,4173.429985697827,54.43483572333844,1.3215561985712831,Good
2020-03-11 21:59:59,19125,1583960399999,ETHUSDT,192.8,0.9545375237584013,38.98713826366559,-0.20339826267456268,0.0,1.0,3379.505397430515,-791.0031872773238,-18.96658815612381,Bad
2020-03-12 18:59:59,19146,1584035999999,ETHUSDT,141.96,0.7633823103477761,19.184652278177467,-0.9671308558720284,0.0,1.0,2825.78249898712,-551.3572446651942,-16.326160198183317,Bad
2020-03-17 02:59:59,19250,1584410399999,ETHUSDT,115.49,1.0,68.48563125605423,0.30970454192880875,0.0,1.0,3372.9340845601887,549.12963332236,19.446446905402603,Good
2020-03-17 07:59:59,19255,1584428399999,ETHUSDT,116.9,0.9049258368759769,61.460725769407475,0.5996080357965764,0.0,1.0,3382.100784210997,11.527753510000366,0.3420116818416252,Good
2020-03-19 13:59:59,19309,1584622799999,ETHUSDT,128.61,1.0,82.89334741288282,0.27506128605120733,0.0,1.0,3851.4207680355303,471.68745437348116,13.956351303422586,Good
2020-03-20 10:59:59,19330,1584698399999,ETHUSDT,149.69,1.0,74.97235532620718,-0.13293564590957507,0.0,1.0,4239.41333149455,390.68855799664516,10.151117083946959,Good
2020-03-23 14:59:59,19406,1584971999999,ETHUSDT,131.5,0.8856382233691689,69.14095079232696,0.24175457402204198,0.0,1.0,4441.185881641829,204.74013947932508,4.832828081372176,Good
2020-03-26 20:59:59,19484,1585252799999,ETHUSDT,135.14,1.0,52.89473684210531,-0.006006197317118399,0.0,1.0,4354.732976314212,-83.34407521046796,-1.8779321368887825,Bad
2020-03-30 13:59:59,19572,1585569599999,ETHUSDT,133.43,1.0,86.01340033500837,0.22629740173341495,0.0,1.0,4268.659110686781,-83.02555254401159,-1.907894504524399,Bad
2020-04-02 04:59:59,19635,1585796399999,ETHUSDT,135.98,0.9240168967664697,68.46339501206754,0.15645416085453556,0.0,1.0,4391.21149333772,125.5404440284201,2.9430409090908993,Good
2020-04-04 09:59:59,19688,1585987199999,ETHUSDT,140.98,0.678106287318346,51.52582159624407,-0.09686159026125515,0.0,1.0,4360.938187652771,-27.199457639611865,-0.619840575620767,Bad
2020-04-06 11:59:59,19738,1586167199999,ETHUSDT,154.13,1.0,81.60185722576894,0.22617688324650995,0.0,1.0,4698.70997727057,340.82444634915555,7.820867343367155,Good
2020-04-08 07:59:59,19782,1586325599999,ETHUSDT,174.16,0.965447166301526,58.657123381049736,-0.1425527181972583,0.0,1.0,4739.7602944164255,44.339414129945,0.9443118148599217,Good
2020-04-09 19:59:59,19818,1586455199999,ETHUSDT,170.1,0.4483055263792701,49.78134110787171,-0.06983961662067367,0.0,1.0,4793.432332805443,56.989870595109096,1.203221005001165,Good
2020-04-11 07:59:59,19854,1586584799999,ETHUSDT,160.73,1.0,87.70894788593901,0.273189587178691,0.0,1.0,4783.152804731937,-6.9241254405424115,-0.1445514454460617,Bad
2020-04-12 13:59:59,19884,1586692799999,ETHUSDT,158.02,1.0,56.46173149309913,0.058456462638913805,0.0,1.0,4850.433836087787,70.62923831916305,1.4776595334490272,Good
