open,high,low,close,volume,EMA200,TRIX,TRIX_PCT,TRIX_SIGNAL,TRIX_HISTO,STOCH_RSI
1278.82,1282.95,1278.44,1279.41,2447.21880000,1268.36961794384,1275.3911715274771,0.023216611238408014,0.06046952908494203,-0.03725291784653401,0.3961424669413595
1279.4,1280.89,1276.68,1278.9,3319.14740000,1268.4743978647969,1275.6854029026467,0.023069892730820385,0.05894027721985916,-0.03587038448903877,0.6168288970226378
1278.89,1283.54,1276.81,1283.54,2411.14590000,1268.6243043537042,1276.0109481085785,0.02551923892764041,0.057011665328707405,-0.031492426401066996,1.0
1283.53,1294.4,1282.78,1291.07,14474.86280000,1268.8476446088914,1276.439141709575,0.03355720431954534,0.05498481551918629,-0.02142761119964095,1.0
1291.08,1293.79,1287.16,1288.75,4617.27010000,1269.0456779958677,1276.9738460206645,0.041890309817138593,0.052947267798034554,-0.011056957980895961,0.745718875043961
1288.74,1290.19,1287.57,1289.69,2109.78370000,1269.2510941352125,1277.6092037988028,0.04975495622860926,0.05102492901394941,-0.0012699727853401482,0.7881149805040376
1289.69,1289.7,1287.24,1287.25,2282.25660000,1269.430187725907,1278.3071453127536,0.05462871681540804,0.04921327100150411,0.005415445813903928,0.5290812657570586
1287.24,1290.13,1287.24,1287.77,1599.34320000,1269.6126734201766,1279.0402466194873,0.05734938660257871,0.0475610944657312,0.00978829213684751,0.5575721472137047
1287.77,1292.08,1286.26,1290.7,4565.14700000,1269.8224975652495,1279.8083852312698,0.06005585936896818,0.04605840016788892,0.013997459201079261,0.71042889771165
1290.69,1293.03,1290.07,1291.06,3067.03710000,1270.0338159974362,1280.6045894457616,0.0622127674486217,0.044820992946897634,0.017391774501724064,0.673547059748744
1291.05,1295.88,1289.12,1292.8,6615.78800000,1270.2603451914915,1281.4299212949672,0.06444860935277408,0.043954557641285544,0.020494051711488534,0.7249496757679976
1292.8,1295.55,1291.8,1293.58,3069.61440000,1270.4923815577454,1282.2815326104694,0.06645789218355791,0.04355686679275571,0.0229010253908022,0.7813608334892728
1293.58,1297.58,1292.01,1292.15,5636.43850000,1270.707880248713,1283.1369791750194,0.06671285071138122,0.0435390767793864,0.023173773931994823,0.5123398555852445
1292.15,1293.97,1290.88,1292.53,3107.63260000,1270.9250157686265,1283.9805671109684,0.06574418395230985,0.04384395525968196,0.021900228692627893,0.5452939791478238
1292.53,1297.44,1292.29,1297.0,7625.63080000,1271.184468348043,1284.8345057468473,0.06650713085170068,0.044594976937900335,0.021912153913800345,0.8884871799342821
1297.01,1297.01,1291.31,1291.41,8247.63830000,1271.385717419207,1285.6575382769843,0.06405747405255902,0.04560980011110584,0.018447673941453177,0.0
1291.41,1292.72,1290.14,1290.85,2492.16630000,1271.5793918727472,1286.4206911916312,0.05935895772599675,0.04680102088524064,0.01255793684075611,0.0
1290.86,1291.29,1289.87,1289.87,1856.34900000,1271.761387973516,1287.101412310491,0.05291590251312872,0.048008115385422295,0.0049077871277064256,0.0
1289.87,1291.32,1289.75,1290.18,1507.96400000,1271.944657744924,1287.6937620550623,0.046021994763245644,0.0490464615843022,-0.0030244668210565595,0.0300306066685622
1290.18,1297.66,1289.95,1295.44,4111.19710000,1272.1784422449743,1288.241231186122,0.04251547589901872,0.04995606150941206,-0.00744058561039334,0.47631563140282207
1295.43,1303.81,1293.4,1300.64,14514.99810000,1272.4616418246264,1288.8079748039445,0.04399359406472847,0.05095185759848284,-0.006958263533754373,0.8053237493148614
1300.64,1304.77,1298.26,1298.42,6324.08560000,1272.7199339457745,1289.4025418243045,0.04613309600682847,0.052043118777931434,-0.005910022771102967,0.5172091194266183
1298.42,1298.87,1296.15,1298.62,2905.13790000,1272.9776460458165,1290.023259122052,0.048139915783718124,0.05323692939949799,-0.005097013615779869,0.5305301702612525
1298.62,1299.04,1296.26,1296.26,2639.59630000,1273.2093112592909,1290.6427046898796,0.04801817048238899,0.05430830709258126,-0.0062901366101922734,0.22587110972719016
1296.26,1297.5,1295.1,1297.31,2594.71410000,1273.4491191074571,1291.250415155415,0.047085879254371577,0.05495252970852536,-0.007866650454153787,0.308433863266306
1297.31,1297.91,1294.48,1294.79,4752.03050000,1273.661466181015,1291.817232038918,0.04389674356346518,0.05504807417263616,-0.011151330609170979,0.0
1294.79,1297.35,1294.65,1295.43,2139.76990000,1273.878068507572,1292.3330645962246,0.039930769191887094,0.05458025574231605,-0.014649486550428956,0.057117963994843035
1295.42,1296.96,1294.78,1296.87,2710.31030000,1274.1068439453077,1292.8054420757892,0.03655230160903855,0.05371947406582227,-0.017167172456783716,0.1854213708507993
1296.87,1297.15,1294.32,1295.79,2716.20080000,1274.3225967418718,1293.2303197610686,0.0328647816176586,0.05255354049511179,-0.019688758877453187,0.05153799654977609
1295.8,1295.96,1293.7,1293.89,2279.96730000,1274.5172972718035,1293.5919677143168,0.027964697990912057,0.05102538995329959,-0.023060691962387532,0.0
1293.89,1296.27,1293.89,1296.19,1742.74360000,1274.732946055169,1293.9044149159122,0.024153458694353702,0.049213041917382065,-0.025059583223028363,0.22906766039892557
1296.19,1297.78,1295.41,1297.7,2379.39900000,1274.9614739551175,1294.1895415043684,0.022036140009218386,0.04719340052006989,-0.025157260510851508,0.36905626163014166
1297.7,1300.2,1296.7,1297.08,3595.61470000,1275.1815587913852,1294.4541504416632,0.020445918376621464,0.04500235414831101,-0.024556435771689547,0.28304079213871697
1297.09,1298.11,1295.66,1295.79,4231.78480000,1275.3866179078889,1294.6914218085508,0.01832983940039945,0.042698401228740454,-0.024368561828341004,0.10466622427365557
1295.8,1305.0,1295.79,1301.62,8851.60340000,1275.6476465854225,1294.9454487427656,0.019620654770391432,0.04050204269626815,-0.020881387925876717,0.8628695665723112
1301.62,1305.11,1299.06,1303.79,6658.52970000,1275.927670002483,1295.2523921363513,0.02370319104050278,0.03846375984811586,-0.014760568807613082,1.0
1303.79,1304.16,1300.29,1301.64,5285.45300000,1276.1835140820604,1295.6056075071115,0.027270003352586336,0.036711975529069546,-0.00944197217648321,0.628553432811891
1301.65,1301.91,1297.54,1298.8,5030.33740000,1276.4085537429355,1295.9713348715686,0.028228294346521743,0.03522956298718979,-0.007001268640668044,0.18536204494252795
1298.8,1299.94,1292.17,1295.75,4672.91260000,1276.6010059444984,1296.3036620519229,0.025643096526306586,0.033930857940198254,-0.008287761413891669,0.0
1295.75,1299.0,1295.0,1295.71,2184.52150000,1276.791145188832,1296.579577014844,0.021284747624994438,0.03275289379075772,-0.011468146165763284,0.0
1295.72,1296.91,1292.79,1294.3,4308.28590000,1276.9653626496397,1296.779677150177,0.015432923584501879,0.0314632484424474,-0.01603032485794552,0.0
1294.31,1295.88,1291.86,1294.89,3042.08600000,1277.143717250141,1296.9050322625087,0.0096666468900386,0.029828631910319307,-0.020161985020280708,0.06029363686091073
1294.9,1295.95,1294.15,1295.37,1589.44520000,1277.3250732974034,1296.9668007332812,0.0047627597423050005,0.02785861589772295,-0.02309585615541795,0.11096887552941537
1295.36,1296.87,1294.59,1296.86,1598.82030000,1277.5194506775288,1296.9887345167488,0.0016911599784341647,0.025646770383185618,-0.023955610404751453,0.26722288089404717
1296.86,1297.86,1295.23,1296.01,1593.66860000,1277.7034362429265,1296.9801619507016,-0.0006609591755912803,0.023328716589948464,-0.023989675765539745,0.16804027852988276
1296.01,1296.19,1294.63,1296.19,1299.00370000,1277.8873821509571,1296.9505403849662,-0.0022838873411035188,0.020977775323497268,-0.023261662664600787,0.18853079357627603
1296.18,1296.97,1295.03,1295.16,1590.61710000,1278.0592489952262,1296.8988980511474,-0.003981827541665872,0.018697843366110075,-0.022679670907775947,0.060466728102708735
1295.17,1296.6,1293.21,1293.66,3355.90510000,1278.2144803485078,1296.8154407023776,-0.006435146864203212,0.016489942601534347,-0.02292508946573756,0.0
1293.66,1295.32,1293.47,1295.13,1856.34590000,1278.382793976881,1296.710890104606,-0.008062103094252926,0.014365447139472848,-0.022427550233725772,0.17200992044799743
1295.13,1295.13,1288.32,1292.43,5507.65430000,1278.5225671711407,1296.572165904677,-0.01069815955027087,0.012291021369571446,-0.022989180919842315,0.0
1292.44,1293.44,1289.0,1290.37,2755.67330000,1278.6404520749106,1296.3807548099985,-0.014762856994143814,0.010256375894092593,-0.025019232888236407,0.0
1290.37,1291.32,1287.31,1289.72,2943.33010000,1278.750696332872,1296.1289887405749,-0.01942068859703827,0.008181416499264405,-0.027602105096302676,0.0
1289.71,1290.91,1288.98,1290.31,2826.94480000,1278.8657142798086,1295.8259526853772,-0.023380084685253877,0.006018739132860963,-0.02939882381811484,0.11676975350691508
1290.32,1290.65,1287.73,1289.65,1331.10960000,1278.9730206053828,1295.4787745257208,-0.026792036302158984,0.003769312719585704,-0.030561349021744687,0.02701255088350596
1289.64,1290.9,1285.54,1290.81,3001.19240000,1279.0908014948816,1295.10775194098,-0.028639804220387255,0.0015326630233577657,-0.030172467243745022,0.26827230468873087
1290.82,1292.37,1290.28,1290.99,2636.82820000,1279.2092014800073,1294.7301653438813,-0.029154840323741826,-0.0007899796001723894,-0.028364860723569436,0.30590393331949234
1291.0,1291.39,1282.28,1285.83,5357.21440000,1279.275080072246,1294.3172856558026,-0.031889246047567266,-0.003437238509128106,-0.02845200753843916,0.0
1285.82,1287.99,1283.29,1287.35,3603.42790000,1279.355427534214,1293.8735371074558,-0.03428437163472964,-0.006368399222809819,-0.02791597241191982,0.24360297254027724
1287.35,1287.61,1282.47,1282.85,2882.74650000,1279.3901993995453,1293.3719452548203,-0.038766683006508096,-0.009558636239620763,-0.029208046766887333,0.0
1282.85,1286.7,1280.94,1285.44,2638.65500000,1279.4503964204453,1292.8294476210244,-0.04194444110112716,-0.012777090412355705,-0.029167350688771458,0.3684449958107719
1285.44,1287.3,1283.71,1285.11,2759.14660000,1279.5067108839235,1292.260670400221,-0.04399476062755259,-0.015885638424381752,-0.028109122203170835,0.34095758102160945
1285.1,1285.11,1265.29,1266.37,23936.01090000,1279.3759973427898,1291.5304654986317,-0.05650600674577122,-0.019311301773442376,-0.037194704972328844,0.0
1266.37,1268.59,1261.27,1264.38,11321.86000000,1279.2267834388815,1290.576347210256,-0.0738750121552334,-0.023289476013693425,-0.050585536141539975,0.0
1264.38,1266.19,1259.19,1265.83,7374.43840000,1279.0934821111316,1289.4088427921547,-0.09046380096962015,-0.027824074142832715,-0.06263972682678742,0.1261008076933615
1265.83,1266.82,1264.5,1266.59,4720.69440000,1278.9690693538068,1288.0709543927794,-0.10375982814559981,-0.03284554976778672,-0.07091427837781308,0.19324770938796615
1266.59,1269.55,1263.82,1268.81,5005.40370000,1278.8679840866048,1286.6308821533846,-0.11180069191714104,-0.0381379179935748,-0.07366277392356624,0.38766069926293656
1268.81,1269.04,1255.0,1261.95,10245.65620000,1278.6996459364893,1285.0908122435696,-0.11969788158958661,-0.0437290605768359,-0.07596882101275071,0.18362233044144952
1261.95,1263.93,1260.87,1263.02,3636.35530000,1278.5436295590118,1283.483144299172,-0.125101504818248,-0.049496664256673144,-0.07560484056157485,0.27189714501429735
1263.03,1263.69,1258.48,1259.74,5505.18280000,1278.35652876738,1281.8181184728917,-0.12972712837530098,-0.055367710995296845,-0.07435941738000414,0.1805434292172778
1259.74,1260.98,1253.12,1260.92,6358.03740000,1278.1830309686998,1280.1297031492377,-0.13172035090793788,-0.061256198986424704,-0.07046415192151317,0.3608891768563446
1260.92,1263.79,1260.04,1263.1,4037.83400000,1278.0329510585634,1278.4686699713943,-0.12975506886193644,-0.06692557562031354,-0.0628294932416229,0.5950784832193484
1263.09,1265.42,1262.06,1265.12,4062.35360000,1277.904463983354,1276.8876145429308,-0.12366790564362073,-0.07211153031790768,-0.051556375325713055,0.8030755485576133
1265.13,1265.88,1263.02,1264.73,2456.85980000,1277.7733747894897,1275.4146765703663,-0.11535376769175043,-0.07667977217956064,-0.03867399551218979,0.7819512129411086
1264.74,1265.38,1262.75,1265.37,2135.18530000,1277.6499581249177,1274.0699228718058,-0.10543658648938248,-0.0805872246464239,-0.02484936184295858,0.8766019538540433
1265.38,1270.24,1265.37,1267.61,6070.40370000,1277.5500580440728,1272.8789745232114,-0.09347590169227482,-0.08376264680785798,-0.009713254884416836,1.0
1267.61,1268.32,1266.01,1266.45,3252.08220000,1277.4396097053257,1271.8392013458679,-0.08168672734444327,-0.08628869076614637,0.004601963421703104,0.9271339515015846
1266.45,1266.53,1261.27,1262.31,2584.86180000,1277.2890663251733,1270.9087326558815,-0.07315930260693992,-0.08838414135106057,0.015224838744120645,0.6372245235674928
1262.3,1263.68,1259.05,1259.11,3666.62460000,1277.1081800930822,1270.0366067459333,-0.06862222971162346,-0.09013333104934895,0.02151110133772549,0.4097804314689612
1259.11,1259.11,1248.86,1253.6,11773.32520000,1276.8742678533501,1269.153560580032,-0.06952919004152847,-0.091811655735387,0.022282465693858527,0.1261986784286992
1253.59,1253.66,1246.61,1253.36,8137.92480000,1276.640295038889,1268.2304115596962,-0.072737377809029,-0.09342930786884038,0.020691930059811375,0.11494329666709871
1253.36,1254.77,1251.6,1253.67,3537.12260000,1276.4117348892485,1267.2662540835272,-0.07602384136043971,-0.09505213645261716,0.019028295092177447,0.15954027719990582
1253.67,1257.31,1251.76,1256.81,4131.58760000,1276.216692751047,1266.2977226228252,-0.07642683276549711,-0.09659652084013833,0.020169688074641215,0.5961513680167752
1256.81,1256.95,1254.34,1255.29,1752.04590000,1276.0084669525293,1265.3396171729723,-0.07566194211171551,-0.09750870823851662,0.021846766126801115,0.4328550723551582
1255.3,1255.99,1253.67,1254.58,2528.05850000,1275.7952483758872,1264.4004158700754,-0.0742252348816197,-0.09752538551120168,0.02330015062958199,0.3809154854065622
1254.58,1256.77,1254.04,1256.51,2286.48520000,1275.6033553572217,1263.5054470989608,-0.07078206870873016,-0.09658816016544503,0.025806091456714864,0.6906853423003224
1256.5,1257.12,1256.23,1257.02,1532.52740000,1275.4184463486922,1262.6743185595226,-0.06577957707634141,-0.09477957678119463,0.028999999704853216,0.7718393018733188
1257.03,1257.5,1256.34,1257.2,1369.44160000,1275.237168275571,1261.9185190383282,-0.05985704390160107,-0.09230606973283557,0.032449025831234504,0.8019413693219606
1257.2,1257.87,1255.95,1257.77,1434.08900000,1275.0633656061625,1261.2467029723723,-0.05323767389259215,-0.0891412979377406,0.03590362404514845,0.901657123733751
1257.77,1260.01,1257.76,1259.65,2804.41040000,1274.9099987842105,1260.674981682579,-0.045329854059938945,-0.08534264790163065,0.04001279384169171,1.0
1259.64,1259.65,1257.22,1258.1,1177.42260000,1274.742735114716,1260.1933680788588,-0.03820283663259483,-0.08098434829483511,0.042781511662240285,0.8480829776629495
1258.09,1258.36,1256.75,1257.49,874.55630000,1274.5710661085993,1259.7863504805641,-0.032298027319033196,-0.07624995193345871,0.043951924614425514,0.7891320198378087
1257.48,1260.64,1257.48,1259.4,2168.15800000,1274.420110226922,1259.4567650634253,-0.02616200890039888,-0.0713169490781474,0.045154940177748515,1.0
1259.4,1259.41,1257.91,1259.1,1045.38670000,1274.2676713191915,1259.1982476859134,-0.02052610178316927,-0.06640543460860208,0.045879332825432814,0.9686407993028445
1259.1,1259.89,1257.5,1257.75,2703.17230000,1274.1033163806921,1258.9914169704643,-0.016425587934953967,-0.061694568905897494,0.04526898097094353,0.820633824628987
1257.76,1258.48,1255.0,1257.1,2423.96060000,1273.9341291530236,1258.8174288846346,-0.013819640347378925,-0.057331857184849705,0.04351221683747078,0.6621069641906953
1257.1,1260.55,1256.85,1259.77,1931.03620000,1273.793192544536,1258.685971555019,-0.010442922587439174,-0.05337790579890515,0.04293498321146597,1.0
1259.78,1259.82,1258.3,1259.41,2243.73740000,1273.6500762008093,1258.595753762425,-0.007167617232017864,-0.04982937674593251,0.04266175951391465,0.9502193265359323
1259.41,1263.82,1259.38,1262.91,3990.52800000,1273.5432097709504,1258.5705472331165,-0.0020027502264374775,-0.04644096948971811,0.044438219263280634,1.0
1262.9,1264.27,1260.5,1262.81,2963.41810000,1273.4364116637767,1258.6151635717933,0.0035450010152260347,-0.04300443469320146,0.0465494357084275,0.985908080348458
1262.82,1265.06,1262.69,1263.31,4861.58810000,1273.3356513487142,1258.7284478110819,0.009000705105677298,-0.03926491587666786,0.04826562098234516,1.0
1263.31,1267.15,1262.64,1266.6,2722.84690000,1273.2686299422594,1258.928080872109,0.015859899041315018,-0.03504599793141338,0.0509058969727284,1.0
1266.6,1270.08,1266.59,1269.76,3293.59580000,1273.2337182015403,1259.2378180445423,0.024603245978815913,-0.030254231867639304,0.05485747784645521,1.0
1269.76,1270.0,1264.93,1265.49,3788.41360000,1273.1566662791372,1259.6217333117265,0.03048790797757217,-0.025163053737016956,0.05565096171458912,0.6104759720523021
1265.48,1266.45,1263.74,1263.87,2470.55630000,1273.064261639544,1260.0376867091422,0.03302208801383433,-0.019987623731038393,0.05300971174487272,0.48489633055268766
1263.88,1264.98,1263.38,1263.56,1913.42240000,1272.9696918719865,1260.454962982232,0.03311617402330658,-0.014876128068899047,0.047992302092205626,0.4532631470237534
1263.55,1266.91,1263.55,1266.71,1312.43770000,1272.907406380723,1260.8795601314077,0.03368602303497337,-0.009901457033484592,0.04358748006845796,0.6693353889755701
1266.72,1266.99,1263.46,1266.55,2725.60340000,1272.8441486057905,1261.3091109845739,0.0340675562320536,-0.005146831637846736,0.039214387869900336,0.6553504661131742
1266.55,1267.24,1264.88,1264.89,1822.92100000,1272.7650028485189,1261.7251719575772,0.03298643999158912,-0.0007257133572186312,0.033712153348807755,0.5106502861378324
1264.88,1266.01,1264.78,1265.51,2134.67990000,1272.692813765449,1262.1213343950844,0.03139847300444032,0.0033045793521638673,0.028093893652276453,0.4213876223724096
1265.5,1266.97,1265.5,1266.22,1331.32280000,1272.6284076583302,1262.4988972137562,0.029914938317143758,0.00688766470345352,0.02302727361369024,0.4917688602893923
1266.21,1268.61,1266.21,1267.68,1049.67490000,1272.5791697711827,1262.8691193167322,0.029324548622811086,0.010103254477520468,0.01922129414529062,0.48576331946741275
1267.68,1268.17,1263.84,1263.89,2567.03990000,1272.4927103704745,1263.2052469200285,0.02661618675718902,0.01290869324305486,0.01370749351413416,0.0
1263.9,1264.51,1260.92,1261.82,4341.55520000,1272.3865142473853,1263.4778788933859,0.02158255548907473,0.015182243928267888,0.006400311560806841,0.0
1261.81,1262.79,1260.35,1261.0,1585.74060000,1272.2732155981578,1263.6698243478384,0.015191833403571664,0.016883097984779362,-0.001691264581207698,0.0
1261.0,1261.77,1257.4,1260.22,2524.79120000,1272.1532831046438,1263.7728973825656,0.008156642877854559,0.01805368040443691,-0.009897037526582352,0.0
1260.23,1260.41,1257.69,1260.28,1084.59430000,1272.0351409841996,1263.7918049637215,0.001496121747424084,0.018783002408951338,-0.017286880661527254,0.009902800846259203
1260.29,1262.11,1260.28,1261.33,1689.14710000,1271.9286221684365,1263.745959004499,-0.003627651250981412,0.01910753913925885,-0.022735190390240263,0.18663272209602735
1261.32,1261.34,1259.46,1259.46,932.72980000,1271.8045562762131,1263.6374395403257,-0.008587126502757059,0.019039943459699844,-0.027627069962456903,0.0
1259.47,1260.77,1258.5,1260.08,1214.82820000,1271.6878940247086,1263.479657749569,-0.012486318133630991,0.018540725940309675,-0.031027044073940666,0.10303637399898977
1260.08,1260.34,1256.0,1258.0,2439.19480000,1271.551696074214,1263.269225691844,-0.016654962067208512,0.01757882293638422,-0.03423378500359273,0.0
1258.0,1258.54,1256.38,1256.76,1783.92860000,1271.4045150187494,1263.0016478258997,-0.021181380857093757,0.016141580747680837,-0.03732296160477459,0.0
1256.75,1259.55,1254.4,1259.52,2218.91660000,1271.286261137966,1262.7047862215982,-0.02350445106802379,0.01426708788533137,-0.03777153895335516,0.3588146577829013
1259.53,1260.39,1257.92,1259.26,2600.56550000,1271.166596848036,1262.3962466603323,-0.0244348136343997,0.01193194218946396,-0.03636675582386366,0.33348625690576056
1259.26,1262.11,1259.25,1261.63,2013.52910000,1271.0717053371104,1262.1076861261897,-0.022858158435268283,0.009391653312662033,-0.03224981174793032,0.6109028580347976
1261.63,1262.31,1260.02,1260.68,1387.83040000,1270.9683052840048,1261.8479436604755,-0.02058005577253441,0.006839170275215903,-0.027419226047750316,0.8320084094605551
1260.67,1262.36,1260.01,1262.35,1654.01210000,1270.882551002572,1261.6339857129472,-0.01695592155959158,0.004454784771268372,-0.021410706330859952,1.0
1262.36,1263.1,1261.44,1261.45,2410.91930000,1270.7886947736908,1261.4642491795694,-0.013453706486976635,0.0022100357464136097,-0.015663742233390246,0.8516391286458714
1261.44,1261.84,1259.78,1260.59,962.84230000,1270.687215223704,1261.3278126162713,-0.010815729687685405,7.273641690222885e-05,-0.010888466104587633,0.7119572063857783
1260.58,1260.86,1258.18,1260.39,1403.90240000,1270.5847553707317,1261.215112539307,-0.008935034638657413,-0.0019235242797761777,-0.007011510358881236,0.6788417451708022
1260.39,1264.97,1259.9,1262.82,3449.80840000,1270.507494123262,1261.1391254510354,-0.006024911017643575,-0.0037055901855896963,-0.0023193208320538786,1.0
1262.83,1263.08,1259.77,1259.77,1862.32170000,1270.400653385717,1261.0788850665465,-0.004776664467320835,-0.005357571270564201,0.0005809068032433659,0.5494576779568633
1259.78,1261.33,1255.77,1261.33,3417.85720000,1270.3103981281479,1261.0349809138488,-0.0034814755220824445,-0.006919762896511512,0.0034382873744290676,0.7814095256286344
1261.32,1263.5,1260.84,1262.71,2854.98540000,1270.2347722761267,1261.017407096398,-0.0013936026927674483,-0.008253562394128486,0.0068599597013610375,0.9730524493830377
1262.7,1263.08,1261.0,1261.0,2130.56490000,1270.1428839947723,1261.0150028308371,-0.00019066077497909006,-0.009290382216226287,0.009099721441247197,0.7233427782863032
1261.01,1261.1,1257.52,1258.22,1838.49520000,1270.0242483331328,1260.9982553968157,-0.0013280915757474254,-0.010077045310479578,0.008748953734732152,0.0
1258.22,1259.31,1256.32,1257.84,3377.57750000,1269.9030120313107,1260.9506399505062,-0.0037760120686680665,-0.010645266974599702,0.006869254905931635,0.0
1257.84,1258.19,1255.12,1255.77,2759.01800000,1269.7623850459245,1260.8507269687173,-0.007923623544292546,-0.011093826274205257,0.0031702027299127106,0.0
1255.77,1257.48,1252.0,1257.28,7350.19160000,1269.6381822096466,1260.7058627831193,-0.011489400172393083,-0.011468195270462955,-2.1204901930128167e-05,0.27602448574420296
1257.27,1258.09,1252.74,1252.74,2459.70140000,1269.470041093133,1260.4893225542082,-0.01717611024930621,-0.011877194496489104,-0.005298915752817105,0.0
1252.75,1254.17,1249.0,1251.2,6076.88960000,1269.28824963947,1260.184289794494,-0.02419955125809725,-0.012434967502416069,-0.011764583755681183,0.0
1251.19,1254.08,1248.37,1252.36,3260.96640000,1269.1198093445498,1259.8030779476628,-0.0302504839901796,-0.013082373308271836,-0.017168110681907763,0.15434602876387896
1252.37,1253.5,1250.52,1250.69,1832.49860000,1268.9364281570417,1259.349603816717,-0.035995636054841906,-0.013787814031974129,-0.02220782202286778,0.03607882546061764
1250.69,1255.52,1242.0,1254.78,14141.26020000,1268.7955681753797,1258.869735875389,-0.0381044262747654,-0.014483050946580872,-0.023621375328184528,0.526868331629163
1254.78,1256.82,1254.13,1255.39,2773.28720000,1268.6621794373164,1258.3984226820405,-0.037439393442950664,-0.015102316651749966,-0.0223370767912007,0.6049967215019428
1255.39,1257.12,1254.09,1256.08,1869.00970000,1268.5369836220195,1257.9619587103093,-0.034684084457203834,-0.015665455986127848,-0.019018628471075986,0.6817098809432397
1256.09,1257.59,1254.84,1256.14,2300.84340000,1268.4136305511538,1257.5741541234238,-0.030828005902749922,-0.016153453611376205,-0.014674552291373717,0.6886687655619352
1256.14,1258.0,1255.38,1257.22,2209.44790000,1268.3022511426846,1257.248761585628,-0.025874620333832254,-0.016578153553006715,-0.00929646678082554,1.0
1257.23,1260.0,1257.09,1258.76,2512.13030000,1268.2073033701206,1257.001254748212,-0.0196863854615259,-0.016874947789890012,-0.0028114376716358892,1.0
1258.76,1259.44,1257.45,1257.79,3598.85940000,1268.103648610219,1256.8256760624959,-0.013968059701841007,-0.01702505874294504,0.0030569990411040346,0.8813680482410146
1257.78,1259.67,1256.64,1259.66,2657.71290000,1268.0196322061372,1256.7278593652645,-0.007782837277625632,-0.01697019220194353,0.009187354924317898,1.0
1259.67,1262.16,1258.0,1258.26,4275.98800000,1267.9225214379169,1256.6922868677275,-0.0028305648889670465,-0.01681808048153036,0.013987515592563313,0.8392041469245705
1258.26,1259.26,1256.71,1256.71,3190.94220000,1267.810954060425,1256.6924246452359,1.0963503949135145e-05,-0.016590098197184173,0.016601061701133308,0.6729302815184967
1256.72,1257.81,1253.36,1253.96,3275.28040000,1267.6731336220128,1256.6889723575448,-0.0002747122226032239,-0.016437395182923257,0.016162682960320033,0.41389118456936574
1253.95,1256.86,1252.7,1256.63,2492.94710000,1267.5632516954256,1256.6835692155312,-0.00042995061884099073,-0.016391506988926757,0.015961556370085766,0.6980568059679533
1256.63,1259.15,1254.55,1254.56,3917.82000000,1267.4338661064166,1256.6607406091496,-0.0018165755438226405,-0.01646893150172883,0.01465235595790619,0.504951467339103
1254.55,1257.74,1251.36,1251.77,4183.90440000,1267.2780067421736,1256.592238415202,-0.0054511286725178465,-0.01666526660157504,0.011214137929057195,0.0
1251.77,1256.0,1249.34,1251.27,6142.14980000,1267.1187230929977,1256.4648976652697,-0.010133816367741133,-0.01696801918724519,0.006834202819504056,0.0
1251.28,1252.9,1244.92,1249.1,12367.69850000,1266.9394323159531,1256.261755831344,-0.016167728545635196,-0.017360595615880554,0.0011928670702453584,0.0
1249.1,1256.15,1247.84,1252.05,4628.55450000,1266.7912787605705,1256.0072365464912,-0.020260051989284822,-0.017778245702399206,-0.0024818062868856156,0.3791668878897754
1252.06,1255.45,1251.01,1255.45,2919.23400000,1266.678430215689,1255.7484241200164,-0.020605966187459135,-0.017941572175644585,-0.00266439401181455,0.7433000024725677
1255.44,1256.99,1254.0,1254.4,3238.14250000,1266.5562567807071,1255.5035427044245,-0.01950083399574476,-0.01771782373458018,-0.001783010261164581,0.6427015478610005
1254.39,1257.32,1254.21,1255.14,2407.29040000,1266.4426621858743,1255.288353291991,-0.017139689782952328,-0.01709350020090269,-4.618958204963622e-05,0.7205713742533271
1255.13,1258.4,1253.4,1258.39,2472.88020000,1266.362536193975,1255.1355590577314,-0.012172042691138696,-0.01595904337405968,0.003787000682920986,1.0
1258.4,1259.24,1255.57,1256.43,2790.56270000,1266.263704988065,1255.0409572825981,-0.007537175921001893,-0.014503460023880466,0.006966284102878573,0.800353819448397
1256.43,1256.94,1254.67,1255.02,1858.86760000,1266.1518273264924,1254.9858209728907,-0.004393188077844723,-0.01292983119697066,0.008536643119125937,0.6647974040406451
1255.03,1256.69,1252.04,1252.49,2472.51030000,1266.0158887461293,1254.9366585899077,-0.00391736561173861,-0.0114647493471866,0.00754738373544799,0.44038040763940023
1252.48,1253.08,1249.24,1252.48,3400.07960000,1265.881203285969,1254.8760144765185,-0.004832444169511341,-0.010226865455127621,0.0053944212856162806,0.43951567914638656
1252.48,1254.13,1250.01,1251.4,2737.33080000,1265.7371117109844,1254.7879905891418,-0.007014548557882083,-0.009328766799129994,0.0023142182412479104,0.34346868513368867
1251.39,1252.71,1250.02,1251.7,2132.28010000,1265.5974389576415,1254.6703988170575,-0.0093714454526439,-0.008837579179659423,-0.0005338662729844779,0.3807908843325406
1251.7,1252.99,1247.85,1249.56,3903.12660000,1265.4378624506003,1254.5090146417633,-0.012862674965974374,-0.008784941811284822,-0.004077733154689553,0.18839622926297417
1249.55,1251.51,1248.65,1248.65,2927.00180000,1265.2708190431317,1254.295120593122,-0.017050020856357317,-0.009226236267414901,-0.007823784588942416,0.11162015912210069
